YEAR,ST,FES,CONP,ELEP,FINCP,FS,FULP,GASP,GRNTP,GRPIP,HINCP,INSP,MHP,MRGP,NOC,NP,NPF,NRC,OCPIP,RNTP,SMOCP,SMP,WATP
2005,26,5,3.844036697,90.52110092,53202.84312,203.1550459,137.6779817,96.74311927,169.0788991,8.11559633,58939.19358,534.4623853,120.7522936,544.3761468,0.960550459,3.049541284,2.632110092,1.050458716,20.6706422,130.1192661,870.4009174,44.62385321,237.8302752
2005,27,5,3.558178752,95.1989882,51329.92243,92.91905565,177.0860034,81.67790894,148.3591906,5.738617201,58260.0742,636.1112985,49.69645868,575.9359191,0.932546374,3.020236088,2.60539629,0.986509275,21.75885329,120.5902192,890.529511,51.3153457,192.9089376
2005,28,5,0,147.7062706,42436.67987,315.4851485,36.35643564,46.96039604,142.4818482,7.468646865,45696.21782,469.3729373,22.25742574,263.4983498,0.848184818,3.198019802,2.848184818,1.092409241,16.91749175,97.85478548,495.5874587,14.65346535,318.1716172
2005,29,5,0.638629283,103.2850467,45851.45171,325.4392523,68.25700935,72.52024922,203.635514,9.161993769,50582.72897,406.2959502,44.85981308,330.2492212,0.989096573,2.985981308,2.596573209,1.068535826,14.28037383,145.8255452,540.7320872,26.44859813,288.4719626
2005,30,5,1.294117647,80.78823529,42280.82353,337.2,77.05882353,58.6,194.1411765,11.71764706,47112.35294,383.2941176,223.7647059,310.9411765,0.941176471,3.105882353,2.741176471,1.141176471,12.10588235,147.6470588,470.6823529,2.941176471,162.5764706
2005,31,5,0.584415584,95.12337662,47282.98701,253.2077922,120.2597403,83.29220779,209.1363636,9.344155844,51079.61039,423.8961039,29.35064935,343.7662338,1.019480519,3.045454545,2.74025974,1.116883117,15.11038961,150.8441558,585.5909091,20.97402597,185.9090909
2005,32,5,7.327823691,117.7465565,56277.46006,74.70247934,36.07438017,45.04132231,397.2479339,12.68595041,65015.46006,360.9752066,117.3553719,594.4352617,0.848484848,3.148760331,2.721763085,0.983471074,17.06887052,337.7410468,817.630854,53.26170799,273.2396694
2005,33,5,7.342657343,96.91608392,63065.8042,118.5594406,654.2587413,46.71328671,240.4965035,7.797202797,71074.05594,412.7972028,208.3916084,625.8041958,0.86013986,3.048951049,2.615384615,0.923076923,19.72027972,207.2727273,997.958042,41.95804196,139.3356643
2005,34,5,11.85068349,126.9747634,74504.59832,104.6550999,233.4963197,75.57518402,427.9842271,13.02208202,82185.54679,482.7381703,23.69085174,713.743428,0.753943218,3.173501577,2.807570978,0.863301788,17.27129338,367.6382755,1080.33123,48.53838065,290.8590957
2005,35,5,0,71.46606335,47100.24434,246.0180995,69.30316742,63.11312217,190.5746606,8.36199095,53252.23529,339.4570136,124.2081448,388.8868778,0.972850679,3.199095023,2.78280543,1.131221719,15.29411765,155.2217195,595.3529412,36.60633484,335.0361991
2005,36,5,8.452696729,120.3311229,63506.89257,142.7537577,325.7608311,70.67639257,414.8983201,13.91777188,70532.34925,437.8514589,43.07427056,498.821397,0.760389036,3.17816092,2.795755968,0.883289125,15.27055703,355.4730327,822.6525199,36.00795756,201.8925729
2005,37,5,2.08249497,130.1861167,48520.68913,153.9064386,126.8078471,39.66700201,213.7525151,9.774647887,52464.54225,349.5372233,88.49094567,362.7203219,0.824949698,2.978873239,2.618712274,0.92555332,15.79577465,158.1790744,583.2987928,30.18108652,232.9074447
2005,38,5,0,109.890625,54802.42188,141.40625,95.71875,57.625,158.125,5.90625,60159.14063,394.6875,72.65625,271.5625,0.84375,3.140625,2.6875,0.90625,12.671875,123.125,504.796875,30.625,299.46875
2005,39,5,3.61196319,97.38880368,51412.7431,195.9302147,125.9148773,88.35736196,207.3006135,8.958588957,56939.63727,378.2776074,49.96932515,442.5690184,0.923312883,2.966257669,2.589723926,1.004601227,17.77684049,155.690184,725.7062883,37.96779141,321.3443252
2005,40,5,0.521327014,118.1990521,43592.00237,232.8767773,44.11848341,56.68957346,206.5331754,9.511848341,47318.40047,410.8388626,81.25118483,270.7677725,0.867298578,2.91943128,2.578199052,0.995260664,14.42890995,146.2796209,467.5331754,16.18483412,326.3530806
2005,41,5,3.516209476,89.03241895,45920.24938,260.1147132,100.9925187,30.9127182,349.7531172,14.67581047,51822.5187,272.2942643,64.02493766,411.2219451,0.89276808,3.137157107,2.640897756,0.990024938,14.56608479,290.7481297,608.1097257,42.84289277,339.9875312
2005,42,5,1.838827839,105.759707,51031.5033,188.0659341,373.225641,64.06300366,183.8410256,7.1003663,56619.27912,389.8827839,83.9032967,380.6666667,0.863736264,3.029304029,2.613186813,0.947252747,17.03223443,139.7347985,686.0871795,33.76556777,333.3186813
2005,44,5,2.761904762,78.83809524,60032.47619,46.66666667,267.2666667,86.58095238,325.1333333,13.17142857,65385.2381,389.3333333,0,559.9047619,0.79047619,2.942857143,2.628571429,0.838095238,17.96190476,277.3333333,824.0952381,27.80952381,257.7714286
2005,45,5,0.75862069,144.0229885,46638.42299,262.4045977,77.18390805,31.05747126,218.5333333,9.652873563,51825.32184,401.2045977,114.9655172,307.6551724,0.862068966,3.082758621,2.696551724,0.997701149,14.35172414,158.4367816,523.4850575,28.4137931,284.2574713
2005,46,5,0,92.95652174,43394.76087,415.9565217,159.7934783,68.19565217,149.5326087,8.956521739,47894.76087,278.9130435,61.84782609,275,1.043478261,3.076086957,2.673913043,1.173913043,13.4673913,105.5434783,472,10.65217391,294.5543478
2005,47,5,2.802547771,120.8742038,47261.2086,231.5318471,44.86942675,41.0366242,208.0063694,8.159235669,51526.26274,403.3917197,50.65923567,357.0859873,0.799363057,2.904458599,2.563694268,0.920382166,16.65127389,160.8280255,579.5286624,28.74203822,259.7818471
2005,48,5,1.479408237,152.2914834,51720.7381,234.139944,23.20111955,33.22311076,274.6609356,11.68292683,56086.2503,495.0923631,54.40143942,358.9244302,0.898440624,3.247501,2.869252299,1.094762095,14.80247901,212.2047181,611.8088764,12.54298281,417.5973611
2005,49,5,4.196891192,70.87564767,56803.58549,108.3264249,46.60621762,66.37823834,225.4404145,7.803108808,62731.15026,336.3212435,87.56476684,549.6373057,1.020725389,3.269430052,2.896373057,1.129533679,16.77202073,190.984456,765.1450777,40.41450777,329.0259067
2005,50,5,3.086419753,91.30864198,41174.7037,233.1851852,692.8024691,65.72839506,175.8148148,6.938271605,45961.49383,459.6296296,34.9382716,421.3580247,1.074074074,2.888888889,2.530864198,1.098765432,25.96296296,143.5802469,799.1481481,29.50617284,117.5925926
2005,51,5,5.729303548,120.1971091,64589.00526,108.2654402,138.2838371,48.3653088,303.2522996,9.350854139,70575.15243,408.1261498,72.79106439,584.3363995,0.76478318,2.980289093,2.620236531,0.868593955,15.32457293,255.348226,840.2706965,49.84231275,277.9763469
2005,53,5,6.666666667,105.4095238,57267.71973,202.4095238,86.79727891,30.24489796,311.2761905,11.45986395,64071.95102,396.7755102,154.5360544,569.9591837,0.92244898,3.13877551,2.71292517,1.03537415,16.52789116,261.8095238,820.1877551,49.14285714,365.6408163
2005,54,5,0,89.08695652,45299.45342,283.242236,119.689441,53.68944099,180.9503106,8.97515528,48623.67702,260.9565217,97.95031056,186.6459627,0.857142857,2.906832298,2.540372671,0.950310559,10.42236025,135.3664596,367.8571429,14.22360248,370.4099379
2005,55,5,0.659824047,99.87683284,53281.02053,112.4721408,213.9853372,75.0483871,160.6260997,6.819648094,58984.78886,412.2434018,76.60410557,461.5454545,0.926686217,3.005865103,2.630498534,1.024926686,19.98973607,126.8181818,802.9662757,43.06451613,195.5337243
2005,56,5,0,78.7125,54146.425,101.0875,68.725,82.1375,212.3,8.6125,58845.925,424,60.25,340.25,1.0125,3.1625,2.7375,1.1625,14.1375,172.875,553.625,33.25,318.775
2005,1,6,3.544973545,126.4338624,31494.60317,405.8412698,60.46031746,65.72486772,100.7407407,7.656084656,32889.84127,380.3703704,30.70899471,147.1428571,0.338624339,2.756613757,2.62962963,0.650793651,19.32275132,62.53968254,376.7619048,15.66137566,314.037037
2005,2,6,0,152.4137931,42581.72414,760.6206897,841.2758621,56.10344828,121.4137931,5.482758621,47922.06897,174.4827586,0,95.51724138,0.482758621,3.137931034,2.862068966,0.896551724,16.89655172,77.5862069,382.4827586,29.65517241,337.4827586
2005,4,6,4.126984127,106.9047619,36279.7037,377.6084656,49.51851852,34.56613757,164.9312169,13.14285714,38340.28571,323.9365079,121.957672,265.0793651,0.492063492,2.830687831,2.650793651,0.693121693,18.22222222,138.1481481,496.9312169,24.55026455,360.962963
2005,5,6,0,131.9020979,32049.95804,446.2657343,80.61538462,70.38461538,122.013986,8.377622378,34464.64336,338.3216783,16.85314685,114.4055944,0.454545455,2.937062937,2.72027972,0.699300699,17.91608392,75.38461538,341.9440559,0.909090909,326.4335664
2005,6,6,10.97922849,95.09124629,44712.49407,202.3664688,45.57121662,46.72403561,338.5155786,16.40356083,48258.67359,479.8145401,145.7418398,381.0089021,0.458456973,3.03264095,2.796735905,0.692878338,18.47774481,295.2967359,679.3375371,42.85608309,354.2737389
2005,8,6,3.149606299,85.96062992,37419.96063,154.3070866,94.19685039,62.57480315,217.488189,11.34645669,39789.25197,462.1259843,176.8503937,342.4409449,0.385826772,2.582677165,2.448818898,0.582677165,22.14173228,176.6141732,603.3858268,27.00787402,367.8976378
2005,9,6,13.41666667,110.3666667,52608.2,249.1,729.3916667,53.76666667,261.5333333,11.56666667,56158.45,472.1166667,0,231.5,0.283333333,2.641666667,2.458333333,0.408333333,16.96666667,213.4166667,664.5083333,17.41666667,214.625
2005,10,6,0,115.2222222,45165.92593,277.8518519,421.8518519,61.85185185,131.1111111,6.333333333,46443.33333,320,337.037037,267.037037,0.333333333,2.888888889,2.592592593,0.703703704,30.03703704,111.1111111,586.962963,31.85185185,180.962963
2005,11,6,8.518518519,81.33333333,55163.48148,166.7407407,105.4814815,97.92592593,323.7037037,25.88888889,55191.25926,456.2962963,0,154.0740741,0.333333333,2.962962963,2.814814815,0.444444444,7.518518519,278.5185185,440.8148148,31.48148148,262.962963
2005,12,6,19.53592814,143.5778443,41072.28743,257.6212575,35.38173653,14.94610778,202.9535928,10.96556886,44738.51497,678.2305389,129.4520958,267.5658683,0.344311377,2.854790419,2.649700599,0.588323353,19.99550898,165.0598802,568.3383234,23.72754491,371.1032934
2005,13,6,4.498567335,129.4899713,32501.10315,404.2464183,60.48137536,67.46704871,216.9111748,14.42979943,34612.46132,334.2406877,76.87679083,199.226361,0.335243553,2.839541547,2.621776504,0.598853868,19.84527221,156.991404,427.8624642,9.684813754,287.1747851
2005,15,6,18.65671642,119.0149254,54545.73134,304.6567164,25.82089552,18.17910448,152.6716418,8.358208955,57936.62687,526.2686567,0,405.3731343,0.119402985,3.044776119,2.880597015,0.432835821,16.13432836,124.9253731,673.7014925,40,473.5373134
2005,16,6,2.285714286,73.17142857,35039.14286,387.1428571,162.3428571,42.77142857,230,11,39507.71429,241.8285714,316.5714286,133.7142857,0.685714286,3.114285714,2.714285714,0.942857143,10.48571429,187.4285714,335.9142857,21.42857143,272.0571429
2005,17,6,8.881118881,98.78088578,45339.11888,294.7086247,111.2167832,100.8904429,172.9370629,9.934731935,48449.77156,484.8344988,34.1958042,300.6526807,0.426573427,3.011655012,2.797202797,0.685314685,20.60839161,130.5361305,660.5990676,26.92307692,295.7319347
2005,18,6,0.159574468,101.7393617,35093.79787,459.5106383,97.04255319,85.88297872,145.9946809,9.095744681,39055.81915,412.2340426,74.36170213,203.5106383,0.414893617,2.70212766,2.5,0.563829787,18.77659574,101.0851064,477.1861702,25.63829787,310.1489362
2005,19,6,0,139.2647059,30958.23529,260.2647059,154.3970588,88.82352941,189.3088235,13.27941176,37418.38235,329.8529412,126.7647059,163.0882353,0.632352941,2.808823529,2.544117647,0.794117647,18.04411765,122.6470588,454.0294118,21.47058824,350.0441176
2005,20,6,0,100.5384615,33297.53846,280.4230769,179.7948718,83.33333333,69.76923077,3.294871795,36416.12821,397.3076923,45.76923077,203.5897436,0.474358974,2.833333333,2.551282051,0.692307692,25.48717949,53.07692308,506.9358974,38.58974359,348.025641
2005,21,6,0,96.53367876,30896.6943,419.4093264,136.2590674,44.92227979,105.1243523,7.81865285,33312.39378,338.8082902,70.10362694,159.119171,0.341968912,2.585492228,2.445595855,0.476683938,16.78756477,75.07772021,366.8290155,16.63212435,249.0207254
2005,22,6,3.75,152.9675926,34824.63889,347.4259259,80.76851852,49.9537037,104.7268519,6.074074074,37953.62037,522.0092593,35.92592593,138.5648148,0.328703704,2.902777778,2.694444444,0.615740741,19.62962963,62.17592593,392.1157407,20.32407407,325.9675926
2005,23,6,0,96.66666667,34337.08333,359.4166667,604.4375,19.97916667,114.6666667,10.52083333,37735,389.5833333,39.58333333,151.4583333,0.4375,2.875,2.604166667,0.5625,21.70833333,87.08333333,410.8541667,14.79166667,211.1041667
2005,24,6,4.78974359,119.7641026,47522.49231,113.5384615,276.5333333,65.68717949,206.3897436,10.09230769,53089.15897,455.9487179,1.558974359,328.6666667,0.374358974,2.933333333,2.728205128,0.605128205,21.51794872,168.1025641,658.4871795,27.17948718,294.1692308
2005,25,6,8.814229249,88.23320158,49575.52174,161.4426877,651.3873518,66.05533597,262.826087,11.32806324,53317.57708,532.9407115,16.99604743,351.1620553,0.359683794,2.806324111,2.624505929,0.52173913,19.74703557,222.687747,742.2173913,28.61660079,326.1620553
2005,26,6,4.460431655,90.61151079,35791.9952,298.0479616,236.5491607,90.8705036,127.7170264,9.076738609,38163.96163,494.7961631,138.4892086,259.5683453,0.405275779,2.779376499,2.575539568,0.582733813,24.2470024,94.50839329,592.7098321,25.25179856,233.676259
2005,27,6,0.884353741,98.58503401,40880.91837,207.047619,358.6326531,77.84353741,94.6122449,7.333333333,43790.91837,553.0204082,31.76870748,220.2040816,0.557823129,2.755102041,2.517006803,0.673469388,22.27891156,76.46258503,537.6462585,15.78231293,183.8979592
2005,28,6,0,125.2142857,29270.31429,504.9,82.42857143,60.44285714,101.65,9.885714286,31246.74286,405.7142857,122.2142857,142.5,0.542857143,2.964285714,2.728571429,0.792857143,18.85714286,62.42857143,363.1285714,4.357142857,301.0285714
2005,29,6,9.951456311,112.7184466,33997.80583,440.2378641,90.68932039,71.74271845,122.0097087,8.097087379,37021.34951,428.6407767,39.80582524,190.7281553,0.475728155,2.844660194,2.587378641,0.703883495,21.68446602,86.11650485,469.961165,12.18446602,269.1067961
2005,30,6,0,102.48,32988.4,713.44,203.52,44.72,92.88,17.44,33256.8,486.8,45.6,126.4,0.48,2.64,2.56,0.72,15.44,62,404,32,206.4
2005,31,6,0,91.35897436,28700.25641,427.2307692,188.4615385,83.64102564,121.1794872,11.79487179,29693.33333,425.1282051,36.66666667,148.2051282,0.384615385,2.717948718,2.58974359,0.564102564,16.15384615,83.58974359,446.3589744,49.48717949,245.5897436
2005,32,6,6.842105263,123.5052632,42808.52632,193.2210526,95.47368421,51.30526316,250.7789474,10.57894737,47333.78947,366.9473684,215.0526316,450.8421053,0.515789474,2.863157895,2.6,0.663157895,22.23157895,210.6315789,743.5263158,63.57894737,245.1789474
2005,33,6,14.6875,105.625,41932.53125,114.375,710.90625,62.0625,101.5,6.5,46185.03125,526.875,150.3125,224.375,0.28125,2.53125,2.34375,0.4375,26.875,81.5625,718.96875,4.0625,139.3125
2005,34,6,9.206349206,114.4603175,51342.85079,104.952381,383.6603175,76.59047619,260.5492063,12.19365079,54784.18413,474.7301587,49.68253968,339.6825397,0.307936508,2.758730159,2.565079365,0.511111111,21.75873016,219.6190476,821.0761905,20.98412698,331.6222222
2005,35,6,0.97826087,75.60869565,30199.3913,470.7717391,102.5,62.13043478,152.2282609,9.304347826,33601.8913,283.6956522,33.58695652,148.2608696,0.423913043,2.880434783,2.608695652,0.72826087,17.64130435,120.1086957,332.1304348,3.695652174,249.6086957
2005,36,6,7.561881188,111.1670792,47367.38738,384.4653465,380.1794554,82.26485149,264.6893564,15.45544554,50346.69431,467.1782178,78.78712871,242.1905941,0.353960396,2.907178218,2.678217822,0.533415842,16.87376238,224.8143564,626.3304455,24.05940594,232.9950495
2005,37,6,1.369863014,135.1589041,30192.92055,287.2849315,203.4712329,51.96712329,151.7835616,12.25753425,31340.78356,325.3424658,78,160.4109589,0.353424658,2.679452055,2.534246575,0.567123288,20.15890411,95.31506849,404.1890411,25.15068493,244.9589041
2005,38,6,0,115.8421053,49459.05263,314.9473684,408.3157895,79.84210526,38.78947368,3.421052632,53601.15789,484.2105263,17.36842105,205.7894737,0.263157895,2.947368421,2.789473684,0.684210526,16.42105263,25.26315789,587.1052632,52.63157895,314.1052632
2005,39,6,4.75862069,95.1954023,34122.50575,360.954023,126.4321839,86.34712644,177.8252874,10.76321839,37109.18161,352.9425287,55.40229885,188.5287356,0.443678161,2.790804598,2.581609195,0.627586207,19.11954023,129.3655172,462.2643678,14.20689655,279.5149425
2005,40,6,0,126,31033.8806,387.3507463,65.25373134,66.5,132.1716418,10.28358209,32727.01493,425.9701493,31.44776119,135.9701493,0.559701493,2.858208955,2.656716418,0.798507463,20.3358209,91.19402985,369.7835821,3.208955224,277.9626866
2005,41,6,1.01010101,101.4242424,37629.73737,661.1818182,133.1616162,27.71717172,193.5656566,13.98989899,40237.81818,350,207.5151515,297.4747475,0.464646465,2.696969697,2.434343434,0.585858586,19.81818182,160.5050505,566.8181818,32.22222222,371.3939394
2005,42,6,0.591715976,96.40631164,36917.24655,317.7830375,439.5877712,71.52268245,129.061144,8.264299803,40329.06114,392.0907298,61.38067061,159.7633136,0.349112426,2.662721893,2.500986193,0.483234714,18.91715976,94.71400394,479.9408284,14.29980276,319.1163708
2005,44,6,0,58.875,46362.5,237.275,655.65,77.3,278,11.625,47302.5,473.5,167.5,280.75,0.25,2.45,2.325,0.275,19.075,241.75,641.25,22.5,193.4
2005,45,6,0,139.4754098,30196.21858,168.0382514,192.1857923,54.83060109,112.6010929,8.404371585,32247.2459,401.3661202,43.84699454,143.4972678,0.267759563,2.732240437,2.540983607,0.426229508,19.08743169,69.3442623,386.6120219,9.781420765,233.863388
2005,46,6,0,72.0625,39233.125,300.5,308.75,58.3125,129.9375,7.25,39851.875,375.25,0,225.625,0.125,2.25,2.1875,0.4375,21.625,96.875,468.5625,49.375,261.1875
2005,47,6,1.018181818,131.7309091,35526.99273,485.7636364,93.57818182,37.86909091,123.5563636,8.683636364,37487.10182,368.0872727,64.33454545,200.7272727,0.349090909,2.738181818,2.574545455,0.56,19.26181818,88.83636364,438.7709091,16.98181818,258.4763636
2005,48,6,4.027603513,150.0351317,35081.51066,277.8356336,29.46173149,39.28607277,161.0878294,10.2672522,37577.82183,450.9159348,39.49811794,150.8331242,0.38770389,2.915934755,2.756587202,0.661229611,17.64617315,119.8243413,430.966123,7.427854454,409.2521957
2005,49,6,6.363636364,60.43636364,32884.25455,187.5272727,49.76363636,64.94545455,169.3090909,10.52727273,34289.70909,327.6363636,13.09090909,280.1818182,0.509090909,2.836363636,2.618181818,0.709090909,18.21818182,141.6363636,487.9090909,20.54545455,280.0909091
2005,50,6,0,78.38888889,39664.44444,66.66666667,878.7777778,33.5,100.1666667,6.055555556,39664.44444,437.7777778,261.1111111,336.1111111,0.555555556,2.833333333,2.833333333,0.777777778,29.16666667,87.77777778,694.0555556,7.222222222,171.4444444
2005,51,6,8.559670782,112.9917695,36433.17284,170.8930041,282.2592593,44.57613169,176.4855967,8.938271605,40031.93827,361.6460905,47.13580247,277.4897119,0.320987654,2.613168724,2.432098765,0.469135802,20.16872428,145.0617284,542.5349794,18.93004115,283.8971193
2005,53,6,11.65829146,108.9497487,45751.30653,306.2311558,153.6080402,39.35678392,215.6130653,11.46733668,49567.43719,385.879397,91.11557789,328.1407035,0.48241206,2.844221106,2.537688442,0.628140704,17.40201005,169.3165829,612.7537688,15.6281407,435.7035176
2005,54,6,0,94.73584906,25745.56604,470.8396226,185.0566038,65.55660377,56.89622642,5.330188679,27709.71698,333.245283,97.35849057,110.9811321,0.377358491,2.698113208,2.396226415,0.528301887,21.27358491,39.1509434,337.3301887,4.622641509,354.8867925
2005,55,6,4.197530864,95.55555556,39284.96296,80.37037037,299.9197531,68.01234568,123.3765432,7.611111111,41856.25926,356.2962963,86.41975309,190.3703704,0.339506173,2.728395062,2.524691358,0.50617284,19.82098765,96.60493827,535.7530864,18.88888889,191.2777778
2005,56,6,0,91.5,27125,370.9,229.6,96.75,108,7.9,31045,397.5,133.5,194.5,0.45,2.85,2.5,0.7,20.45,78,472.8,40,302.3
2005,1,7,1.160409556,130.6177474,32034.56655,604.4334471,35.48805461,53.08737201,232.5235495,17.12832765,33665.79522,325.41843,31.47303754,241.4197952,1.119453925,2.983617747,2.884641638,1.311945392,15.61911263,156.1433447,406.2771331,14.88054608,323.8860068
2005,2,7,11.52631579,118.3052632,47091.21053,715.2578947,648.8,39.71578947,313.1789474,14.86842105,54074.52632,358.6315789,58.52631579,430.9473684,1.278947368,3.336842105,3.057894737,1.505263158,14.95263158,245.2631579,638.5684211,20.15789474,304.3526316
2005,4,7,7.394043528,119.9398625,41495.58018,398.9931271,21.1185567,27.68728522,318.2703322,16.80756014,46282.17812,343.6792669,66.3906071,426.7869416,1.156930126,3.134020619,2.928980527,1.335051546,17.06758305,260.0515464,618.6786942,38.52233677,399.1804124
2005,5,7,0.856123662,127.8145065,29933.96671,597.059453,40.06064209,60.49821641,242.1022592,17.26040428,32361.34364,332.7372176,42.55648038,191.039239,1.219976219,3.09274673,2.939357907,1.411414982,14.90249703,160.9869203,362.4268728,9.072532699,360.1640904
2005,6,7,14.19105822,89.14527715,50134.31307,219.5900075,22.92837997,39.72424145,550.4281119,22.71094671,55378.79897,385.8758443,85.44655302,560.4850434,1.037525464,3.213037418,2.997426825,1.222150745,17.06465101,489.9869197,815.0409564,51.35906508,337.6981881
2005,8,7,9.805743243,92.6089527,42115.40372,298.9493243,39.36148649,54.5472973,361.2744932,18.38344595,46640.91892,405.9121622,106.3597973,504.0456081,1.100506757,2.923986486,2.754222973,1.217060811,19.64358108,303.7837838,713.7347973,47.17905405,303.1258446
2005,9,7,20.79960513,113.6544916,51966.73544,253.7956565,526.6673248,64.40078973,382.7561698,18.76209279,57125.8766,486.1500494,20.87857848,579.2003949,1.041461007,2.96248766,2.789733465,1.151036525,17.5982231,306.1500494,889.3938796,33.26752221,181.5745311
2005,10,7,0.903225806,135.5887097,45153.56855,343.5282258,245.7741935,62.25806452,380.9274194,16.41935484,50327.72177,247.9032258,309.7983871,347.0564516,1.213709677,3.072580645,2.85483871,1.326612903,16.94354839,292.8225806,572.7540323,33.50806452,246.9112903
2005,11,7,2.631578947,96.91902834,45954.08097,585.1295547,20.88663968,84.16194332,539.9595142,27.21052632,48943.06883,264.1295547,0,340.4048583,1.117408907,3.12145749,2.967611336,1.408906883,11.75303644,446.9230769,501.0607287,28.90688259,229.5587045
2005,12,7,15.75431794,148.664258,39863.86676,292.5229115,14.43637645,11.88914346,347.6975679,17.64363765,44403.57808,623.6457526,63.5741981,432.1420515,1.047409235,3.017624251,2.830454706,1.206203736,19.32040888,283.3045471,666.8850899,32.68769827,366.4108213
2005,13,7,4.111182935,126.0145443,38463.26923,488.1121526,41.50096962,60.9896574,316.9327731,19.49191984,41751.19134,307.2973497,44.90756303,370.9566904,1.14479638,3.028765352,2.884938591,1.325145443,17.16095669,235.77117,561.1063348,24.27407886,297.1506141
2005,15,7,28.27044025,124.9842767,52736.5566,544.5,9.034591195,16.96226415,478.4685535,20.93081761,58070.68868,401.8238994,0,536.0691824,0.864779874,3.635220126,3.383647799,1.301886792,14.82704403,424.4968553,761.4968553,54.81132075,350.4716981
2005,16,7,2.852664577,81.26018809,30404.12226,383.8652038,96.54858934,43.43573668,227.5987461,15.54545455,34879.73354,274.6708464,107.8683386,382.9780564,1.260188088,3.112852665,2.868338558,1.420062696,19.36363636,184.3887147,572.2978056,33.04075235,288.9467085
2005,17,7,11.73060999,98.06789953,41798.008,476.3256969,34.97322661,86.78608888,317.4512835,17.92934033,45552.04444,360.672923,45.19735026,420.0038642,1.086944521,3.07479989,2.908915264,1.268285951,18.52801546,251.0339498,681.211979,26.74027049,279.0171129
2005,18,7,0.704697987,99.24328859,35385.54978,471.7522371,55.8310962,72.78299776,269.5363535,17.50503356,39967.20694,358.4642058,62.20357942,319.50783,1.160514541,2.947986577,2.758389262,1.275727069,17.16275168,202.8993289,517.9423937,24.26957494,301.8020134
2005,19,7,4.18699187,110.3834688,31088.57046,399.1422764,76.9200542,72.76422764,227.1856369,15.68428184,35002.59485,329.6476965,77.70189702,273.2655827,1.188346883,2.917344173,2.719512195,1.268292683,17.91734417,162.0108401,483.8577236,15.54200542,338.4092141
2005,20,7,1.241283124,107.5760112,34278.947,440.2384937,41.9818689,80.32775453,259.3835425,15.66666667,38322.53138,391.3305439,79.51185495,294.9930265,1.259414226,3.065550907,2.843793584,1.376569038,16.37517434,180.153417,489.9009763,15.92747559,347.5174338
2005,21,7,2.271562767,101.8146883,33957.98292,417.7694278,53.23057216,46.74039283,228.8198121,15.39880444,37316.91631,335.9777968,61.12211785,279.4192997,1.077711358,2.855678907,2.69940222,1.200683177,16.14602904,172.4645602,461.8420154,24.21861657,315.351836
2005,22,7,1.837545126,154.5673887,31986.61793,805.7093863,14.95728039,39.97352587,248.6811071,18.80986763,34597.23165,398.709988,38.03128761,228.612515,1.126955475,3.086642599,2.961492178,1.347172082,15.17027677,169.9061372,406.7352587,15.00601685,314.7888087
2005,23,7,0.983606557,96.00655738,36686.95082,537.6,794.8262295,32.12786885,221.4032787,13.04590164,43343.0623,332.3934426,90.42622951,389.4098361,1.154098361,2.954098361,2.66557377,1.245901639,18.46557377,177.7377049,649.9442623,26.19672131,134.9704918
2005,24,7,12.21505376,117.566129,54016.63763,212.7252688,109.6741935,53.95215054,383.9424731,16.67419355,59372.96774,372.4129032,35.92473118,574.6580645,0.98172043,2.998387097,2.809139785,1.145698925,16.34301075,320.5344086,806.1822581,46.72258065,240.011828
2005,25,7,13.20765335,92.4006753,53569.49916,242.7062465,503.7490152,78.61283061,411.3207653,18.13618458,59455.89645,467.1626337,13.00506472,580.5785031,1.030388295,2.981992122,2.789532921,1.135621835,18.06021384,348.0922904,889.1603827,39.64772088,252.5649972
2005,26,7,6.457596536,89.55828221,37956.06748,471.1309996,102.1840491,94.08119812,257.3991339,15.93035005,42473.8441,432.3861422,152.1775532,374.8985926,1.161674486,3.040057741,2.852399856,1.292313244,19.87152652,197.6412847,639.2042584,32.09671599,255.7336702
2005,27,7,5.140913508,90.46744412,42073.26822,253.7706511,123.7084548,76.63945578,215.9348882,11.81535471,48437.94072,494.7424684,87.1234208,509.9902818,1.121477162,2.992225462,2.758017493,1.240038873,20.78425656,179.3333333,769.9125364,41.78814383,234.6336249
2005,28,7,0.820770519,139.7370184,30767.14573,620.4363484,30.39530988,56.61641541,222.8802345,16.81155779,32251.64322,347.9966499,46.41876047,210.4773869,1.182579564,3.186767169,3.091289782,1.433835846,16.68844221,147.440536,399.0770519,13.97822446,328.2278057
2005,29,7,2.542168675,105.8578313,34396.86566,540.8228916,51.45421687,77.76325301,262.6018072,17.32951807,37906.80181,361.8542169,40.62891566,312.4156627,1.170481928,3.01686747,2.822891566,1.321686747,17.13072289,187.0204819,505.7331325,21.43373494,291.996988
2005,30,7,0.449438202,86.98314607,29423.30337,497.6516854,102.1179775,63.3988764,231.4662921,17.19662921,32196.5618,356.9101124,43.98876404,234.8314607,1.078651685,2.960674157,2.814606742,1.264044944,16.57303371,170.3370787,409.5955056,17.58426966,216.9775281
2005,31,7,0.282352941,99.46352941,35914.91294,391.6164706,45.96470588,75.45882353,254.9717647,15.55529412,40523.95059,404,27.31764706,286.7058824,1.134117647,3.04,2.844705882,1.296470588,15.92705882,187.2094118,494.0188235,19.90588235,248.8047059
